54254	42.53333333	124.05	98.2	97
54259	42.1	124.9166667	234.1	238
54260	42.91666667	125.0833333	252.9	311
54263	42.96666667	126.05	336.7	333
54266	42.53333333	125.6333333	339.9	342
54273	42.98333333	126.75	263.3	265
54276	42.35	126.8166667	549.2	741
54284	42.1	127.5666667	774.2	849
54285	42.53333333	128.25	591.4	638
54286	42.53333333	129	475.6	462
54292	42.88333333	129.4666667	176.8	179
54308	41.21666667	116.6333333	659.7	658
54311	41.93333333	117.75	842.8	910
54324	41.55	120.45	169.2	162
54326	41.38333333	119.7	421.7	412
54333	41.98333333	122.8333333	30.7	34
54339	41.08333333	123	77.3	56
54342	41.73333333	123.45	42.8	45
54346	41.31666667	123.7833333	185.2	121
54351	41.91666667	124.0833333	118.5	109
54353	41.73333333	125.05	328.4	317
54363	41.68333333	125.9	402.9	365
54374	41.8	126.9166667	332.7	323
54377	41.1	126.15	177.7	214
54386	41.35	128.1666667	1016.7	997
54401	40.78333333	114.8833333	724.2	745
54405	40.4	115.5	536.8	526
54406	40.45	115.9666667	488	480
54416	40.38333333	116.8666667	71.6	76
54423	40.96666667	117.9333333	377.2	330
54429	40.2	117.95	54.9	53
54436	40.4	118.95	227.2	249
54449	39.93333333	119.6	2.1	6
54452	40.8	119.8166667	365.5	361
54454	40.35	120.35	15.3	16
54455	40.58333333	120.7	8.8	10
54470	40.98333333	122.0666667	3.9	5
54471	40.66666667	122.2666667	3.3	2
54476	40.16666667	122.15	20.4	20
54486	40.28333333	123.2833333	79.3	72
54493	40.71666667	124.7833333	260.1	262
54497	40.05	124.3333333	15.1	2
54511	39.93333333	116.2833333	54	54
54518	39.11666667	116.3833333	9	10
54525	39.73333333	117.2833333	5	9
54527	39.1	117.1666667	3.3	7
54534	39.66666667	118.15	27.8	29
54539	39.41666667	118.9	10.5	8
54563	39.73333333	121.75	29.3	24
54579	39.26666667	122.5833333	35.5	5
54584	39.71666667	122.95	34.8	27
54602	38.85	115.5166667	17.2	22
54606	38.23333333	115.7333333	18.9	24
54618	38.03333333	116.2833333	13.5	16
54623	39	117.7166667	3.2	2
54624	38.36666667	117.35	6.6	6
54662	38.9	121.6333333	91.5	43
54705	37.36666667	115.3833333	27.4	30
54715	37.33333333	116.5666667	18	20
54725	37.5	117.5333333	11.3	13
54727	36.71666667	117.55	70.8	70
54744	37.6	118.5333333	9	10
54751	37.93333333	120.7166667	39.7	-1
54764	37.5	121.25	32.6	12
54776	37.4	122.6833333	47.7	11
54808	36.03333333	115.5833333	42.7	43
54823	36.68333333	116.9833333	51.6	29
54826	36.25	117.1	1533.7	1164
54836	36.18333333	118.15	304.5	300
54842	36.76666667	119.9333333	47.4	42
54843	36.7	119.0833333	44.1	35
54857	36.06666667	120.3333333	76	5
54863	36.76666667	121.1666667	65.2	48
54909	35.1	115.55	50.5	50
54916	35.56666667	116.85	51.7	49
54929	35.25	117.95	120.9	107
54936	35.58333333	118.8333333	107.4	110
54945	35.38333333	119.5333333	16.1	8
55228	32.5	80.08333333	4278	4275
55248	32.15	84.41666667	4414.9	4786
55299	31.48333333	92.06666667	4507	4524
55437	30.28333333	81.25	3900	4428
55493	30.48333333	91.1	4200	4283
55569	29.08333333	87.6	4000	4347
55598	29.25	91.76666667	3551.7	3558
55655	28.18333333	85.96666667	3810	4284
55664	28.63333333	87.08333333	4300	4691
55680	28.91666667	89.6	4040	4018
56004	34.21666667	92.43333333	4533.1	4543
56018	32.9	95.3	4066.4	4614
56021	34.13333333	95.78333333	4175	4193
56029	33.01666667	97.01666667	3681.2	3869
56033	34.91666667	98.21666667	4272.3	4285
56034	33.8	97.13333333	4415.4	4419
56038	32.98333333	98.1	4200	4217
56043	34.46666667	100.25	3719	3731
56046	33.75	99.65	3967.5	4063
56065	34.73333333	101.6	3500	3516
56067	33.43333333	101.4833333	3628.5	3628
56074	34	102.0833333	3471.4	3483
56079	33.58333333	102.9666667	3439.6	3444
56080	35	102.9	2910	2895
56093	34.43333333	104.0166667	2315	2318
56096	33.4	104.9166667	1079.1	1010
56116	31.41666667	95.6	3873.1	3901
56125	32.2	96.48333333	3643.7	3629
56137	31.15	97.16666667	3306	3386
56144	31.73333333	98.56666667	3201.2	3643
56146	31.61666667	100	3393.5	3385
56151	32.93333333	100.75	3750	3510
56152	32.28333333	100.3333333	3893.9	3910
56167	30.98333333	101.1166667	2957.2	2959
56172	31.9	102.2333333	2664.4	2961
56173	32.8	102.55	3491.6	3483
56178	31	102.35	2369.2	2294
56182	32.65	103.5666667	2850.7	3455
56187	30.7	103.8333333	539.3	544
56188	30.98333333	103.6666667	706.7	691
56223	30.75	95.83333333	3640	3861
56227	29.86666667	95.76666667	2736	2725
56247	30	99.1	2589.2	2624
56251	30.93333333	100.3166667	3000	3186
56257	30	100.2666667	3948.9	3982
56312	29.56666667	94.46666667	3000	2954
56331	29.66666667	97.83333333	3780	4287
56357	29.05	100.3	3727.7	3812
56374	30.05	101.9666667	2615.7	2748
56385	29.51666667	103.3333333	3047.4	2538
56386	29.56666667	103.75	424.2	383
56434	28.65	97.46666667	2327.6	2944
56444	28.45	98.88333333	3485	3719
56459	27.93333333	101.2666667	2426.5	2271
56462	29	101.5	2987.3	2949
56475	28.65	102.5166667	1659	1652
56479	28	102.85	2132.4	2078
56485	28.26666667	103.5833333	1474.9	1463
56492	28.8	104.6	340.8	337
56533	27.75	98.66666667	1591.3	1726
56543	27.83333333	99.7	3276.1	3279
56548	27.16666667	99.28333333	2325.6	2448
56565	27.43333333	101.5166667	2545	2542
56571	27.9	102.2666667	1590.9	1587
56586	27.35	103.7166667	1949.5	1920
56643	25.86666667	98.85	910	1021
56651	26.86666667	100.2166667	2393.2	2389
56664	26.63333333	101.2666667	1244.8	1166
56666	26.58333333	101.7166667	1190.1	1140
56671	26.65	102.25	1787.1	1781
56684	26.41666667	103.2833333	2109.5	2163
56691	26.86666667	104.2833333	2237.5	2217
56739	25.01666667	98.5	1654.6	1635
56748	25.11666667	99.16666667	1653.5	1664
56751	25.7	100.1833333	1990.5	1966
56778	25.01666667	102.6833333	1891.4	1891
56792	25.78333333	104.9666667	1649.4	1642
56793	25.78333333	104.6166667	1515.2	1547
56856	24.46666667	100.8666667	1162.3	1379
56875	24.35	102.55	1636.7	1645
56886	24.53333333	103.7666667	1704.3	1782
56946	23.55	99.4	1104.4	1083
56951	23.88333333	100.0833333	1502.4	1501
56954	22.56666667	99.93333333	1054.8	1024
56964	22.78333333	100.9666667	1302.1	1298
56966	23.6	101.9833333	400.9	406
56969	21.48333333	101.5666667	631.9	633
56977	22.58333333	101.85	1119.5	1201
56991	23.61666667	104.3333333	1561.1	1553
57003	34.9	106.8333333	924.2	928
57014	34.55	105.8833333	1083.4	1087
57025	34.51666667	107.3833333	781.1	791
57028	34.03333333	107.3166667	1543.1	1635
57030	34.7	108.15	994.6	1007
57034	34.25	108.2166667	447.8	436
57037	34.93333333	108.9833333	710	678
57046	34.48333333	110.0833333	2064.9	1248
57048	34.4	108.7166667	472.8	478
57051	34.8	111.2	410.1	318
57052	34.88333333	110.45	354.1	353
57071	34.83333333	112.4333333	323.3	327
57083	34.71666667	113.65	110.4	111
57089	34.01666667	113.85	66.8	70
57091	34.76666667	114.3833333	72.5	70
57106	33.31666667	106.15	794.2	919
57124	33.63333333	106.9333333	1032.1	1541
57127	33.06666667	107.0333333	508.4	507
57131	34.43333333	108.9666667	410	357
57134	33.53333333	107.9833333	1087.7	910
57143	33.86666667	109.9666667	742.2	726
57144	33.43333333	109.15	693.7	991
57154	33.53333333	110.9	523	627
57156	33.3	111.5	250.3	249
57178	33.03333333	112.5833333	129.2	127
57181	33.88333333	113.05	136.4	138
57193	33.78333333	114.5166667	52.6	56
57206	32.43333333	105.85	487	494
57211	32.83333333	106.25	858.4	832
57232	33.05	108.2666667	484.9	464
57237	32.06666667	108.0333333	674	655
57238	32.53333333	107.9	693.9	911
57245	32.71666667	109.0333333	290.8	232
57251	33	110.4166667	249.1	268
57256	32.65	110.7833333	256.5	260
57259	32.05	110.7333333	434.4	434
57265	32.38333333	111.6666667	90	89
57278	32.03333333	112.1666667	68.6	69
57279	32.15	112.75	125.5	131
57285	32.38333333	113.4166667	151.6	137
57290	33	114.0166667	82.7	85
57297	32.13333333	114.05	114.5	91
57306	31.58333333	105.9666667	382.6	371
57313	31.85	106.7666667	358.9	359
57328	31.2	107.5	310.4	311
57343	31.9	109.5333333	995.8	1211
57348	31.05	109.5	607.3	543
57355	31.06666667	110.4	294.5	217
57359	31.23333333	110.7666667	275.5	298
57378	31.16666667	112.5666667	65.8	47
57381	31.71666667	113.3833333	96.2	84
57395	31.56666667	114.1166667	74.9	102
57399	31.18333333	115.0166667	59.3	65
57405	30.5	105.5833333	278.2	284
57411	30.78333333	106.1	309.3	288
57432	30.76666667	108.4	186.7	218
57439	30.28333333	108.9333333	1074.1	1073
57445	30.6	109.7166667	609.2	606
57447	30.28333333	109.4666667	457.1	438
57458	30.18333333	110.6833333	908.4	930
57461	30.7	111.3	133.1	102
57476	30.33333333	112.1833333	32.6	40
57482	30.9	113.95	25.3	26
57483	30.66666667	113.1666667	34.1	27
57494	30.61666667	114.1333333	23.3	25
57502	29.7	105.7	394.7	376
57503	29.61666667	105.1166667	349.7	326
57512	29.96666667	106.2833333	230.6	213
57516	29.58333333	106.4666667	259.1	268
57517	29.28333333	106.25	209.7	170
57520	29.83333333	107.0666667	377.6	343
57523	29.86666667	107.6833333	218	155
57536	29.53333333	108.7833333	607.3	661
57545	29.51666667	109.4166667	459.5	460
57554	29.4	110.1666667	322.2	327
57562	29.58333333	111.3666667	116.9	79
57573	29.83333333	112.9	29.5	31
57574	29.36666667	112.4	36	31
57581	29.81666667	113.45	26.3	20
57583	29.98333333	113.9166667	36	26
57584	29.38333333	113.0833333	53	42
57598	29.03333333	114.5833333	146.8	145
57606	28.13333333	106.8333333	972	1185
57608	28.16666667	105.4333333	377.5	366
57612	29.01666667	106.65	254.8	399
57625	28.55	107.45	679.7	676
57633	28.83333333	108.7666667	663.7	842
57642	28.7	109.6333333	325.3	269
57647	28.15	109.1833333	406.1	360
57649	28.31666667	109.7333333	206.6	202
57655	28.46666667	110.4	151.6	151
57662	29.05	111.6833333	35	33
57669	28.38333333	111.2166667	128.3	123
57671	28.85	112.3666667	36	35
57673	28.68333333	112.8833333	53.2	34
57679	28.2	113.0833333	44.9	37
57682	28.71666667	113.5666667	106.3	82
57687	28.21666667	112.9166667	68	49
57696	28.4	114.7833333	91.7	138
57707	27.3	105.2833333	1510.6	1484
57710	27.81666667	106.4166667	877.1	897
57718	27.1	106.7333333	1038.1	1094
57722	27.76666667	107.4666667	791.8	771
57729	27.23333333	107.8833333	622.1	570
57731	27.95	108.25	416.3	497
57741	27.71666667	109.1833333	279.7	248
57745	27.45	109.6833333	272.2	264
57752	27.91666667	110.6	204	160
57761	27.75	111.3	211.9	191
57774	27.45	112.1666667	100	114
57776	27.3	112.7	1265.9	957
57779	27	113.35	102.5	85
57780	27.86666667	113.1666667	75.1	63
57789	27.13333333	113.95	182	172
57793	27.8	114.3833333	131.3	96
57799	27.11666667	114.9666667	76.4	73
57803	27.03333333	106.0166667	1251.8	1241
57805	26.68333333	105.7666667	1319	1313
57806	26.25	105.9166667	1392.9	1386
57816	26.58333333	106.7166667	1074.3	1066
57825	26.6	107.9833333	720.3	739
57827	26.26666667	107.5166667	785	790
57832	26.96666667	108.6666667	610.5	634
57839	26.23333333	109.15	568.8	558
57840	26.9	109.2	400	384
57845	26.16666667	109.7833333	397.5	408
57866	26.23333333	111.6166667	172.6	130
57872	26.9	112.6	103.2	65
57874	26.41666667	112.4	116.6	78
57889	26.08333333	113.95	835.9	835
57894	26.58333333	114.1666667	843	927
57896	26.33333333	114.5	126.1	126
57902	25.43333333	105.1833333	1378.5	1359
57906	25.18333333	106.0833333	566.8	562
57907	25.08333333	104.9	1299.6	1291
57910	25.76666667	106.0833333	1197.6	1163
57912	26.16666667	106.6666667	988.2	987
57916	25.43333333	106.7666667	440.3	382
57922	25.83333333	107.55	1013.3	1005
57926	25.41666667	107.8833333	428.7	426
57932	25.96666667	108.5333333	285.7	280
57947	25.21666667	109.4	121.3	128
57957	25.31666667	110.3	164.4	155
57965	25.53333333	111.6	192.2	176
57972	25.8	113.0333333	184.9	155
57974	25.58333333	112.3666667	214.5	189
57993	25.85	114.95	123.8	127
57996	25.13333333	114.3166667	133.8	126
58005	34.45	115.6666667	50.1	51
58015	34.41666667	116.3333333	43.2	45
58026	34.3	117.95	23.1	28
58027	34.28333333	117.15	41	42
58038	34.1	118.75	8	9
58040	34.83333333	119.1166667	2.1	3
58047	34.3	119.2333333	4	3
58102	33.86666667	115.7666667	37.7	41
58111	33.93333333	116.3833333	31.9	35
58118	33.28333333	116.55	26.7	30
58122	33.63333333	116.9833333	25.9	29
58130	33.88333333	117.9166667	21.7	20
58135	33.45	118.2166667	15.8	15
58138	32.98333333	118.5166667	34.5	37
58141	33.63333333	119.0166667	14.4	12
58143	33.8	119.8	2.1	1
58150	33.76666667	120.25	2	0
58158	33.2	120.4833333	3.1	5
58203	32.91666667	115.8166667	30.6	31
58208	32.16666667	115.6666667	57.1	54
58215	32.55	116.7833333	22.7	22
58221	32.95	117.3833333	18.7	28
58225	32.53333333	117.6666667	72.3	67
58236	32.3	118.3	25.3	29
58238	32	118.8	8.9	11
58241	32.8	119.45	5.4	0
58251	32.86666667	120.3166667	4.3	5
58255	32.38333333	120.5666667	5	7
58259	32.01666667	120.85	5.3	8
58265	32.06666667	121.6	5.5	5
58311	31.75	116.5	60.5	61
58314	31.4	116.3166667	68.1	67
58319	31.06666667	116.95	85.4	54
58321	31.86666667	117.2333333	27.9	25
58326	31.61666667	117.8666667	22.4	17
58336	31.7	118.5166667	23.4	17
58338	31.15	118.5833333	21.1	15
58345	31.43333333	119.4833333	7.2	9
58354	31.58333333	120.3166667	5.6	5
58356	31.41666667	120.95	4.2	4
58358	31.06666667	120.4333333	17.5	1
58362	31.4	121.4833333	3.6	14
58402	30.73333333	115.6666667	123.8	106
58429	30.96666667	117.7833333	37.5	18
58436	30.61666667	118.9833333	89.4	79
58437	30.13333333	118.15	1840.4	1217
58448	30.23333333	119.7	41.2	48
58450	30.85	120.0833333	3	7
58457	30.23333333	120.1666667	41.7	27
58464	30.61666667	121.0833333	5.4	10
58467	30.26666667	121.2166667	7.1	7
58477	30.03333333	122.1	35.7	9
58500	29.85	115.2	45.8	26
58506	29.58333333	115.9833333	1164.5	849
58507	29.28333333	115.1	76.7	60
58519	29	116.6833333	40.1	21
58520	29.85	117.7166667	140.4	148
58527	29.3	117.2	61.5	41
58531	29.71666667	118.2833333	142.7	133
58543	29.61666667	119.0166667	171.4	99
58549	29.11666667	119.65	62.6	57
58553	30.03333333	120.8833333	17.8	7
58556	29.6	120.8166667	104.3	24
58557	29.31666667	120.0666667	74.3	67
58562	29.86666667	121.5666667	4.2	13
58569	29.2	121.95	128.4	45
58600	28.86666667	115.3666667	78.9	65
58606	28.6	115.9166667	46.7	20
58608	28.06666667	115.55	30.4	30
58622	28.95	117.5833333	88.5	96
58626	28.3	117.2166667	51.2	40
58634	28.68333333	118.25	116.3	99
58637	28.45	117.9833333	118.2	67
58646	28.45	119.9166667	60.8	60
58652	28.85	120.7166667	50.9	60
58665	28.61666667	121.4166667	1.3	8
58666	28.45	121.9	86.2	90
58705	27.33333333	115.4166667	85.7	83
58715	27.58333333	116.65	80.8	64
58718	27.21666667	116.5333333	111.5	90
58725	27.33333333	117.4666667	191.5	254
58730	27.76666667	118.0333333	220.6	253
58731	27.91666667	118.5333333	276.9	233
58734	27.33333333	118.1166667	196.9	146
58737	27.05	118.3166667	154.9	109
58742	28.11666667	119.55	163	192
58744	27.53333333	119.4166667	829.4	1301
58752	27.78333333	120.6166667	5.7	-1
58754	27.33333333	120.2	36.2	24
58806	26.48333333	116.0166667	209.1	183
58813	26.85	116.3333333	143.8	122
58818	26.23333333	116.6333333	358.9	389
58820	26.9	117.1666667	342.9	285
58837	26.16666667	118.15	126.1	170
58843	26.88333333	120	12.2	18
58846	26.33333333	119.5333333	32.4	453
58847	26.08333333	119.2833333	83.8	24
58911	25.85	116.3666667	310	312
58918	25.05	116.4166667	197.9	192
58926	25.3	117.4166667	205.3	186
58927	25.1	117.0333333	342.3	330
58931	25.71666667	118.1	1653.5	1145
58944	25.51666667	119.7833333	32.4	25
59007	24.06666667	105.0666667	1249.6	1248
59021	24.55	107.0333333	484.6	485
59023	24.7	108.05	211	245
59037	23.93333333	108.1	170.8	158
59046	24.35	109.4	96.8	96
59058	24.2	110.5166667	145.7	155
59065	24.41666667	111.5166667	108.8	107
59072	24.78333333	112.3833333	97.6	206
59082	24.8	113.5833333	69.3	65
59087	23.86666667	113.5333333	67.8	69
59088	24.18333333	113.4166667	45.7	28
59092	24.91666667	114.8166667	205.5	213
59096	24.36666667	114.4833333	214.5	219
59097	24.05	114.2	160.5	155
59102	24.95	115.65	303.9	280
59107	24.1	115.25	99.1	75
59113	24.73333333	116.7166667	226.9	290
59116	24.33333333	116.7	79.8	135
59117	24.26666667	116.1	87.8	99
59209	23.41666667	105.8333333	793.6	872
59211	23.9	106.6	173.5	184
59218	23.13333333	106.4166667	739.4	747
59228	23.31666667	107.5833333	108.8	99
59242	23.75	109.2333333	84.9	83
59265	23.48333333	111.3	114.8	44
59271	23.63333333	112.4333333	56.8	46
59278	23.05	112.4666667	7.1	8
59280	23.71666667	113.0166667	11.9	22
59287	23.13333333	113.3166667	6.6	6
59289	23.03333333	113.75	18.8	11
59293	23.73333333	114.6833333	40.6	43
59294	23.3	113.8166667	8.8	11
59298	23.08333333	114.4166667	22.4	21
59303	23.93333333	115.7666667	120.9	108
59304	23.63333333	115.1833333	139.7	151
59306	23.43333333	115.8333333	42.9	40
59316	23.4	116.6833333	1.1	2
59317	23.03333333	116.3	12.9	13
59324	23.43333333	117.0333333	7.2	83
59431	22.81666667	108.35	73.1	69
59446	22.41666667	109.3	66	61
59456	22.35	110.9333333	84.6	91
59462	22.76666667	111.5666667	53.3	51
59478	22.25	112.7833333	32.7	16
59485	22.53333333	113.35	1.1	4
59493	22.55	114.1	18.2	17
59501	22.78333333	115.3666667	4.6	16
59632	21.95	108.6166667	4.5	14
59644	21.48333333	109.1166667	15.3	21
59658	21.21666667	110.4	25.3	25
59663	21.86666667	111.9666667	23.3	18
59664	21.5	111	11.8	10
59673	21.73333333	112.7666667	21.5	-1
59754	20.33333333	110.1666667	67.9	83
59758	20.03333333	110.35	14.1	8
59845	19.51666667	109.5833333	168.7	166
59849	19.03333333	109.8333333	250.9	221
59855	19.23333333	110.4666667	24	18
